Url,Name,Address,Phone,Website,Amenities
https://www.yelp.com/biz/cvs-pharmacy-huntington-beach-13,CVS Pharmacy,"10011 Adams AveHuntington Beach, CA 92646",(714) 963-8391,cvs.com,"Offers Delivery, No Takeout, Accepts Credit Cards, Private Lot Parking, Bike Parking, Accepts Insurance, Drive-Thru, Dogs Allowed, Wheelchair Accessible, Accepts Apple Pay, Accepts Cryptocurrency, No Wi-Fi"
https://www.yelp.com/biz/cvs-pharmacy-north-hollywood-11,CVS Pharmacy,"10945 Victory BlvdNorth Hollywood, CA 91606",(818) 487-0119,cvs.com,"Offers Delivery, No Takeout, Accepts Credit Cards, Private Lot Parking, Bike Parking, Drive-Thru, Wheelchair Accessible, Sit-down dining"
https://www.yelp.com/biz/cvs-pharmacy-san-francisco-15,CVS Pharmacy,"701 Portola DrSan Francisco, CA 94127",(415) 504-6043,cvs.com,"Offers Delivery, No Takeout, Accepts Credit Cards, Accepts Android Pay, Street Parking, Bike Parking, Drive-Thru, Wheelchair Accessible, Accepts Apple Pay"
https://www.yelp.com/biz/cvs-pharmacy-san-marcos-5,CVS Pharmacy,"320 South Twin Oaks Valley RdSan Marcos, CA 92078",(760) 471-8019,cvs.com,"Offers Delivery, No Takeout, Accepts Credit Cards, Bike Parking, Drive-Thru, Wheelchair Accessible, Dogs Not Allowed"
https://www.yelp.com/biz/cvs-pharmacy-vista-10,CVS Pharmacy,"883 S Santa Fe AveVista, CA 92083",(760) 630-2134,cvs.com,"Offers Delivery, Offers Takeout, Accepts Credit Cards, Private Lot Parking, Bike Parking, Drive-Thru, Wheelchair Accessible, Gender-neutral restrooms, Sit-down dining, Accepts Apple Pay, Dogs Not Allowed"
https://www.yelp.com/biz/7-days-chevron-los-angeles,7 Days Chevron,"1787 N Highland AveLos Angeles, CA 90028",(323) 462-4090,,Accepts Credit Cards
https://www.yelp.com/biz/cvs-pharmacy-walnut-creek-4,CVS Pharmacy,"1123 S California BlvdWalnut Creek, CA 94596",(925) 933-8353,cvs.com,"Offers Delivery, No Takeout, Accepts Credit Cards, Private Lot Parking, Drive-Thru, Wheelchair Accessible, Accepts Apple Pay, No Bike Parking"
https://www.yelp.com/biz/daac-silver-san-francisco,DAAC Silver,"2400 San Bruno AveSan Francisco, CA 94134",(530) 661-9900,76.com,
https://www.yelp.com/biz/da-gas-station-delivery-service-encinitas,Da Gas Station Delivery service,"865 Orpheus Ave Encinitas Ca 92024Encinitas, CA 92024",(760) 815-2491,,
https://www.yelp.com/biz/daly-city-76-daly-city,Daly City 76,"3001 Junipero Serra BlvdDaly City, CA 94014",(650) 992-5550,,Accepts Credit Cards
https://www.yelp.com/biz/daly-city-smog-pros-daly-city-2,Daly City Smog Pros,"295 Washington StDaly City, CA 94015",(650) 994-4460,dalycitysmogpros.com,Accepts Credit Cards
https://www.yelp.com/biz/d-and-a-valley-auto-body-clovis,D & A Valley Auto Body,"1558 Menlo AveSte CClovis, CA 93611",(559) 297-9434,,"Accepts Credit Cards, Free Wi-Fi, Gender-neutral restrooms, Offers Military Discount, Open to All, In-person visits"
https://www.yelp.com/biz/d-and-h-super-service-el-monte,D & H Super Service,"4801 Peck RdEl Monte, CA 91732",(626) 443-9009,,
https://www.yelp.com/biz/d-and-j-auto-body-daly-city-3,D & J Auto Body,"7232 Mission StDaly City, CA 94014",(650) 756-1334,djautobody.net,Accepts Credit Cards
https://www.yelp.com/biz/d-and-k-automotive-repair-antioch,D&K Automotive Repair,"712 E 18th StAntioch, CA 94509",(925) 727-3396,dkautomotiverepair.com,Accepts Credit Cards
https://www.yelp.com/biz/daniels-automotive-burbank,Daniel's Automotive,"1638 N San Fernando BlvdBurbank, CA 91504",(818) 843-7530,,
https://www.yelp.com/biz/7-eleven-antelope,7-Eleven,"5820 Antelope RdAntelope, CA 95843",(916) 339-1509,7-eleven.com,"Offers Delivery, Offers Takeout, Accepts Credit Cards, Bike Parking, Free Wi-Fi, Wheelchair Accessible, Accepts Apple Pay, No Outdoor Seating"
https://www.yelp.com/biz/76-artesia,,,,,
https://www.yelp.com/biz/dan-s-smog-check-center-newark,Dan’s Smog Check Center,"37900 Cedar BlvdSte ANewark, CA 94560",(510) 943-9563,,"Accepts Credit Cards, Gender-neutral restrooms"
https://www.yelp.com/biz/dar-and-puri-chevron-montebello,Dar & Puri Chevron,"2633 Via CampoMontebello, CA 90640",(323) 722-3376,,Accepts Credit Cards
https://www.yelp.com/biz/das-auto-service-daly-city-3,DAS Auto Service,"1118 Hillside BlvdDaly City, CA 94014",(650) 731-8500,dasautoserviceinc.com,"Accepts Credit Cards, Free Wi-Fi, Gender-neutral restrooms"
https://www.yelp.com/biz/daves-better-auto-repair-carlsbad,Dave's Better Auto Repair,"3235 Roosevelt StCarlsbad, CA 92008",(760) 729-8964,oilchangeandrepair.com,"Accepts Credit Cards, Free Wi-Fi, Gender-neutral restrooms, Offers Military Discount, In-person visits"
https://www.yelp.com/biz/davis-76-davis-4,Davis 76,"2002 Lyndell TerDavis, CA 95616",(530) 756-6782,76.com,Accepts Credit Cards
https://www.yelp.com/biz/davis-mobile-mechanic-service-davis,Davis Mobile Mechanic Service,"Davis, CA 95617",(916) 604-0909,,Accepts Credit Cards
https://www.yelp.com/biz/dawson-76-carwash-camarillo,Dawson 76 Carwash,"2911 Petit StCamarillo, CA 93012",(805) 383-9060,,Accepts Credit Cards
https://www.yelp.com/biz/dawson-mobil-and-car-wash-camarillo,Dawson Mobil & Car Wash,"2911 Petit StCamarillo, CA 93012",(805) 383-9060,,Accepts Credit Cards
https://www.yelp.com/biz/day-and-night-shop-sacramento,Day & Night Shop,"8908 Elder Creek RdSacramento, CA 95828",(916) 379-0001,,
https://www.yelp.com/biz/day-creek-shell-rancho-cucamonga,Day Creek Shell,"12340 Highland AveRancho Cucamonga, CA 91739",(909) 889-6363,,Accepts Credit Cards
https://www.yelp.com/biz/7-eleven-antioch-10,7-Eleven,"4901 Lone Tree WayAntioch, CA 94509",(925) 754-6172,7-eleven.com,"Offers Delivery, Offers Takeout, Accepts Credit Cards, Outdoor Seating, Bike Parking, Free Wi-Fi, Wheelchair Accessible"
https://www.yelp.com/biz/daymaker-roadside-service-daly-city,Daymaker Roadside Service,"Daly City, CA 94015",(650) 921-9422,,
https://www.yelp.com/biz/db-chevron-diamond-bar-7,DB Chevron,"21324 Pathfinder RdDiamond Bar, CA 91765",(909) 861-7112,chevronwithtechron.com,"Offers Delivery, No Takeout, Accepts Credit Cards, Accepts Android Pay, Accepts Apple Pay, Street Parking, Wheelchair Accessible"
https://www.yelp.com/biz/ddi-mobile-auto-detailing-citrus-heights,DDI Mobile Auto Detailing,"Citrus Heights, CA 95661",(916) 723-7205,ddidetail.com,
https://www.yelp.com/biz/delamo-park-carson,Delamo Park,"20320 Avalon BlvdCarson, CA 90746",(310) 324-2390,,
https://www.yelp.com/biz/del-amo-petroleum-long-beach-3,Del Amo Petroleum,"4990 Long Beach BlvdLong Beach, CA 90805",,,Accepts Credit Cards
https://www.yelp.com/biz/delta-fair-chevron-and-food-mart-antioch,Delta Fair Chevron & Food Mart,"3201 Delta Fair BlvdAntioch, CA 94509",(925) 754-8006,,"Accepts Credit Cards, Bike Parking"
https://www.yelp.com/biz/deluxe-marble-newark,Deluxe Marble,"37444 Sycamore StNewark, CA 94560",(510) 857-8206,,
https://www.yelp.com/biz/dent-solution-napa-napa,Dent Solution - Napa Dent Repair,"536 Soscol AveSte 7Napa, CA 94559",(707) 333-1820,thedentologist.com,"Accepts Credit Cards, Free Wi-Fi, In-person visits"
https://www.yelp.com/biz/depot-5-hesperia,Depot 5,"13187 Main StHesperia, CA 92345",(760) 948-8180,,"Accepts Credit Cards, Accepts Apple Pay, No Bike Parking"
https://www.yelp.com/biz/depot-ultramar-apple-valley,Depot Ultramar,"17928 US Hwy 18Apple Valley, CA 92307",(760) 946-3322,,
https://www.yelp.com/biz/7-eleven-antioch-5,7-Eleven,"2707 Contra-loma BlvdAntioch, CA 94509",(925) 757-1420,7-eleven.com,"Offers Delivery, Offers Takeout, Accepts Credit Cards, Private Lot Parking, Bike Parking, Free Wi-Fi, Wheelchair Accessible, Accepts Android Pay, No Outdoor Seating, Not Good For Working, Dogs Not Allowed"
https://www.yelp.com/biz/desert-valley-towing-apple-valley,Desert Valley Towing,"14043 Pioneer RdApple Valley, CA 92307",(760) 240-4207,24towit.com,Accepts Credit Cards
https://www.yelp.com/biz/detailedbyprecision-san-francisco-3,DetailedByPrecision,"318 Paris StSan Francisco, CA 94112",(415) 601-4291,Detailedbyprecision.business.s…,"Accepts Credit Cards, Gender-neutral restrooms, Offers Military Discount, In-person visits, No Wi-Fi"
https://www.yelp.com/biz/detail-maniac-sacramento-5,Detail Maniac,"2765 Crosby WaySacramento, CA 95815",(916) 304-2929,DetailManiac.com,"Accepts Credit Cards, Free Wi-Fi, Gender-neutral restrooms, Offers Military Discount, Open to All, In-person visits"
https://www.yelp.com/biz/devine-petro-riverside,Devine Petro,"8970 Arlington AveRiverside, CA 92503",(951) 359-0222,,
https://www.yelp.com/biz/devi-oil-brentwood,Devi Oil,"6031 Lone Tree WayBrentwood, CA 94513",(925) 240-1247,shell.com,
https://www.yelp.com/biz/dewitt-petroleum-chino,Dewitt Petroleum,"5415 Schaefer AveChino, CA 91710",(909) 627-6530,dewittpetroleum.com/montebello…,
https://www.yelp.com/biz/dhandas-shell-oil-station-roseville,Dhanda's Shell Oil Station,"Roseville, CA 95661",(916) 726-8357,shell.com,Accepts Credit Cards
https://www.yelp.com/biz/dhillon-auto-repair-fremont,Dhillon Auto Repair,"37247 Fremont BlvdFremont, CA 94536",(510) 487-5144,dhillonautorepair.com,"Accepts Credit Cards, Free Wi-Fi, Gender-neutral restrooms"
https://www.yelp.com/biz/dhillon-petroleum-shafter,Dhillon Petroleum,"863 N Central Valley HwyShafter, CA 93263",(661) 746-5192,,Accepts Credit Cards
https://www.yelp.com/biz/diablo-car-wash-concord,Diablo Car Wash,"1024 Alberta WayConcord, CA 94521",(925) 691-4531,,Accepts Credit Cards
https://www.yelp.com/biz/7-eleven-antioch-6,7-Eleven,"2700 Hillcrest AveAntioch, CA 94531",(925) 777-0770,7-eleven.com,"Offers Delivery, Offers Takeout, Accepts Credit Cards, Wheelchair Accessible"
https://www.yelp.com/biz/diamond-bar-shell-and-mini-mart-diamond-bar,Diamond Bar Shell & Mini Mart,"3241 S Brea Canyon RdDiamond Bar, CA 91765",(909) 595-2663,,"Accepts Credit Cards, Gender-neutral restrooms"
https://www.yelp.com/biz/diamond-gas-and-mart-sacramento,Diamond Gas and Mart,"8329 Folsom BlvdSacramento, CA 95826",(916) 822-4086,,
https://www.yelp.com/biz/diamond-shine-detailing-and-hand-car-wash-sacramento,,,,,
https://www.yelp.com/biz/digols-gas-and-muffler-north-highlands-3,Digol's Gas & Muffler,"6323 Watt AveNorth Highlands, CA 95660",(916) 338-0657,,Accepts Credit Cards
https://www.yelp.com/biz/dillard-store-and-exxon-gas-wilton-3,DILLARD STORE & EXXON GAS,"9797 Dillard RoadWilton, CA 95693",(916) 687-6252,exxon.com,"No Reservations, No Delivery, Accepts Credit Cards, Accepts Android Pay, Accepts Apple Pay, Outdoor Seating, Private Lot Parking, Bike Parking, Beer & Wine Only, Dogs Allowed, Wheelchair Accessible, Gender-neutral restrooms, Open to All, No Waiter Service, No Wi-Fi, No TV"
https://www.yelp.com/biz/dino-station-long-beach-3,Dino Station,"5588 Long Beach BlvdLong Beach, CA 90805",(562) 422-6591,sinclairoil.com,Accepts Credit Cards
https://www.yelp.com/biz/direct-quality-auto-glass-fontana-2,Direct Quality Auto Glass,"10129 Citrus AveFontana, CA 92376",(909) 251-6568,directqualityautoglass.com,Accepts Credit Cards
https://www.yelp.com/biz/dirt-busters-car-wash-roseville,Dirt Busters Car Wash,"3995 Douglas BlvdRoseville, CA 95661",(916) 791-3515,dirtbusterswash.com,"Accepts Credit Cards, Free Wi-Fi, Gender-neutral restrooms"
https://www.yelp.com/biz/discount-tire-and-service-centers-fresno,Discount Tire & Service Centers,"6615 Blackstone StFresno, CA 93710",(559) 472-4544,discounttirecenters.com,"Accepts Credit Cards, Gender-neutral restrooms"
https://www.yelp.com/biz/discount-tire-encinitas-4,Discount Tire,"107 N El Camino RealEncinitas, CA 92024",(760) 334-8651,discounttire.com,"Accepts Credit Cards, Gender-neutral restrooms"
https://www.yelp.com/biz/7-eleven-apple-valley,7-Eleven,"21718 Bear Valley RdApple Valley, CA 92308",(760) 247-9202,7-eleven.com,"Offers Delivery, Offers Takeout, Accepts Credit Cards, Wheelchair Accessible, No Bike Parking"
https://www.yelp.com/biz/discount-tire-escondido-8,Discount Tire,"209 S Escondido BlvdEscondido, CA 92025",(442) 286-0416,discounttire.com,"Accepts Credit Cards, Gender-neutral restrooms"
https://www.yelp.com/biz/discount-tire-san-marcos-6,Discount Tire,"780 Grand AveSan Marcos, CA 92078",(760) 290-4172,discounttire.com,"Accepts Credit Cards, Gender-neutral restrooms"
https://www.yelp.com/biz/discount-tire-vista-6,Discount Tire,"2450 S Melrose DrVista, CA 92081",(760) 330-5545,discounttire.com,"Accepts Credit Cards, Gender-neutral restrooms"
https://www.yelp.com/biz/dogpatch-biofuels-san-francisco,Dogpatch Biofuels,"765 Pennsylvania AveSan Francisco, CA 94107",(415) 642-7378,dogpatchbiofuels.com,"Accepts Credit Cards, In-person visits, No Wi-Fi"
https://www.yelp.com/biz/dohertys-76-service-glendale,Doherty's 76 Service,"901 N Central AveGlendale, CA 91203",(818) 548-5340,,Accepts Credit Cards
https://www.yelp.com/biz/donalds-mobil-auto-service-compton,Donald's Mobil Auto Service,"2001 W Alondra BlvdCompton, CA 90220",(310) 639-3050,mtncom.wixsite.com/donaldsmobi…,"Accepts Credit Cards, Free Wi-Fi, Women-owned, In-person visits"
https://www.yelp.com/biz/double-a-corporation-san-francisco,Double A Corporation,"1101 Junipero Serra BlvdSan Francisco, CA 94132",(415) 586-2926,,Accepts Credit Cards
https://www.yelp.com/biz/doubletime-hayward-2,DoubleTime,"365 Jackson StHayward, CA 94544",(510) 881-7557,doubleaacorporation.com,"Accepts Credit Cards, No Wi-Fi, In-person visits"
https://www.yelp.com/biz/doubletime-hayward-4,DoubleTime,"28250 Hesperian BlvdHayward, CA 94545",,doubleaacorporation.com,
https://www.yelp.com/biz/dougs-mobil-redondo-beach,Doug's Mobil,"2714 Artesia BlvdRedondo Beach, CA 90278",(310) 376-2146,ww.exxonmobilstations.com,"Accepts Credit Cards, Gender-neutral restrooms"
https://www.yelp.com/biz/7-eleven-arcadia-7,7-Eleven,"102 E Huntington DrArcadia, CA 91006",(626) 294-9449,7-eleven.com,"Offers Delivery, Offers Takeout, Accepts Credit Cards, Bike Parking, Wheelchair Accessible"
https://www.yelp.com/biz/downey-car-care-center-downey-12,Downey Car Care Center,"9536 Firestone BlvdDowney, CA 90241",(562) 396-9812,downeycarcarecenterespanol.com,"Accepts Credit Cards, Free Wi-Fi, Gender-neutral restrooms, Offers Military Discount, Open to All, In-person visits"
https://www.yelp.com/biz/downey-chevron-downey,Downey Chevron,"10030 Lakewood BlvdDowney, CA 90240",(562) 861-7415,,
https://www.yelp.com/biz/downey-hand-car-wash-and-detail-center-downey-2,Downey Hand Car Wash & Detail Center,"9534 Firestone BlvdDowney, CA 90241",(562) 622-3333,downeycarwash.com,"Accepts Credit Cards, Free Wi-Fi, Gender-neutral restrooms, Offers Military Discount, Open to All, In-person visits"
https://www.yelp.com/biz/downey-shell-downey,Downey Shell,"8140 Telegraph RdDowney, CA 90240",(562) 927-9973,,Accepts Credit Cards
https://www.yelp.com/biz/downey-shell-gas-station-and-car-wash-downey,Downey Shell Gas Station and Car Wash,"9305 Firestone BlvdDowney, CA 90241",(562) 622-6866,downeyshellgasolinecarwash.com,In-person visits
https://www.yelp.com/biz/downs-energy-corona,Downs Energy,"1296 Magnolia AveCorona, CA 92879",(888) 810-3835,downsenergy.com,
https://www.yelp.com/biz/drivetime-used-cars-downey-2,DriveTime Used Cars,"9262 Firestone BlvdDowney, CA 90241",(562) 940-9360,drivetime.com,Accepts Credit Cards
https://www.yelp.com/biz/dr-smog-n-lube-auto-clinic-burbank-2,Dr. Smog N Lube Auto Clinic,"3701 Magnolia BlvdSte 1Burbank, CA 91505",(818) 845-7664,drsmognlube.com,"Accepts Credit Cards, Free Wi-Fi, In-person visits"
https://www.yelp.com/biz/duckys-car-wash-concord,Ducky's Car Wash,"4595 Clayton RdConcord, CA 94521",(925) 798-2520,duckysexpress.com,Accepts Credit Cards
https://www.yelp.com/biz/durga-shell-station-pleasant-hill,Durga Shell Station,"2295 Morello AvePleasant Hill, CA 94523",(925) 685-1975,,
https://www.yelp.com/biz/7-eleven-bakersfield,7-Eleven,"4101 Calloway DrBakersfield, CA 93312",(661) 587-8826,7-eleven.com,"Offers Delivery, Offers Takeout, Accepts Credit Cards, Private Lot Parking, Bike Parking, Accepts Apple Pay"
https://www.yelp.com/biz/dutch-pride-gas-and-food-antioch,Dutch Pride Gas And Food,"507 E 18th StAntioch, CA 94509",(925) 522-0300,,
https://www.yelp.com/biz/dyer-55-freeway-mobil-santa-ana,Dyer-55 Freeway Mobil,"1351 E Dyer RdSanta Ana, CA 92705",(714) 546-8608,,"Accepts Credit Cards, Gender-neutral restrooms, Open to All, No Wi-Fi"
https://www.yelp.com/biz/dynamic-traffic-solutions-newport-beach-3,Dynamic Traffic Solutions,"270 Cagney LnSte 311Newport Beach, CA 92663",(949) 612-8479,WWW.CARTRAIN.US,
https://www.yelp.com/biz/eagle-gas-pittsburg,Eagle Gas,"3870 Railroad AvePittsburg, CA 94565",(925) 432-0471,,
https://www.yelp.com/biz/eagle-glen-mobil-corona,Mobil,"2261 Eagle Glen PkwyCorona, CA 92883",(951) 520-1990,exxonmobilstations.com,Accepts Credit Cards
https://www.yelp.com/biz/eagle-petro-downey,Eagle Petro,"11846 Downey AveDowney, CA 90241",(562) 923-9228,,
https://www.yelp.com/biz/e-and-m-oil-los-angeles,E&M Oil,"4793 Valley BlvdLos Angeles, CA 90032",(323) 223-3160,exxonmobilstations.com,
https://www.yelp.com/biz/east-sacto-auto-service-sacramento,East Sacto Auto Service,"810 57th StSacramento, CA 95819",(916) 454-4211,eastsacauto.com,Accepts Credit Cards
https://www.yelp.com/biz/east-vista-exxon-vista,East Vista Exxon,"911 E Vista WayVista, CA 92084",(760) 630-1203,,
https://www.yelp.com/biz/econo-gasoline-san-bruno,Econo Gasoline,"2901 San Bruno Ave WSan Bruno, CA 94066",(650) 588-8180,,Accepts Credit Cards
https://www.yelp.com/biz/7-eleven-bakersfield-14,7-Eleven,"5203 Olive DrBakersfield, CA 93308",(661) 391-8744,7-eleven.com,"Offers Delivery, Offers Takeout, Accepts Credit Cards, Private Lot Parking, Bike Parking, Free Wi-Fi, Wheelchair Accessible, Accepts Apple Pay"
https://www.yelp.com/biz/edco-stations-los-angeles,Edco Stations,"5050 E Olympic BlvdLos Angeles, CA 90022",(323) 263-9916,,Accepts Credit Cards
https://www.yelp.com/biz/eddies-76-service-center-pacifica-13,Eddie's 76 Service Center,"498 Palmetto AvePacifica, CA 94044",(833) 724-2758,eddies76servicecenter.com,"Accepts Credit Cards, Free Wi-Fi, Gender-neutral restrooms, Offers Military Discount, In-person visits"
https://www.yelp.com/biz/edwins-shell-studio-city-2,Edwin's Shell,"10974 Ventura BlvdStudio City, CA 91604",,,Accepts Credit Cards
https://www.yelp.com/biz/ekins-exxon-alhambra,Ekin's Exxon,"600 N Garfield AveAlhambra, CA 91801",(626) 588-2021,,
https://www.yelp.com/biz/el-dorado-hills-76-el-dorado-hills-2,El Dorado Hills 76,"1020 Saratoga WayEl Dorado Hills, CA 95762",(916) 933-0835,,Accepts Credit Cards
https://www.yelp.com/biz/el-dorado-hills-76-folsom,El Dorado Hills 76,"Highway 50Folsom, CA 95630",(916) 933-0835,,
https://www.yelp.com/biz/el-dorado-hills-chevron-el-dorado-hills,El Dorado Hills Chevron,"4316 Town Center BlvdEl Dorado Hills, CA 95762",(916) 933-9293,chevron.com/contact,Accepts Credit Cards
https://www.yelp.com/biz/el-dorado-hills-valero-el-dorado-hills,El Dorado Hills Valero,"4315 Town Center BlvdEl Dorado Hills, CA 95762",(916) 933-7760,,"Accepts Credit Cards, No Bike Parking"
https://www.yelp.com/biz/elegant-auto-sales-rancho-cordova,Elegant Auto Sales,"1940 Zinfandel DrSte iRancho Cordova, CA 95670",(916) 794-3000,elegantautosales.net,"Accepts Credit Cards, Free Wi-Fi, Gender-neutral restrooms, Offers Military Discount, Open to All"
https://www.yelp.com/biz/elevate-auto-glass-concord-2,Elevate Auto Glass,"Concord, CA 94520",(925) 864-4350,elevateautoglass.com,"Accepts Credit Cards, No Wi-Fi"
https://www.yelp.com/biz/7-eleven-bakersfield-21,7-Eleven,"12916 Rosedale HwyBakersfield, CA 93314",(661) 589-0988,7-eleven.com,"Offers Delivery, Offers Takeout, Accepts Credit Cards, Bike Parking, Wheelchair Accessible"
https://www.yelp.com/biz/elies-unocal-service-complete-auto-repair-and-towing-cerritos,Elie's Unocal Service Complete Auto Repair and Towing,"13363 Artesia BlvdCerritos, CA 90703",(562) 404-1345,,
https://www.yelp.com/biz/elite-auto-body-and-collision-center-concord,Elite Auto Body & Collision Center,"2180 Market StConcord, CA 94520",(925) 687-3117,eliteautobodyca.com,Accepts Credit Cards
https://www.yelp.com/biz/elite-mobile-mart-bakersfield,Elite Mobile Mart,"3620 Wilson RdBakersfield, CA 93309",(661) 833-6507,exxonmobilstations.com,"Accepts Credit Cards, No Bike Parking"
https://www.yelp.com/biz/elk-grove-buick-gmc-elk-grove,Elk Grove Buick GMC,"8450 Laguna Grove DrElk Grove, CA 95757",(916) 691-2700,elkgrovebuickgmc.com,Accepts Credit Cards
https://www.yelp.com/biz/elk-grove-exxon-elk-grove,Elk Grove Exxon,"Elk Grove, CA 95624",(916) 714-0425,,
https://www.yelp.com/biz/elk-grove-gas-and-oil-elk-grove,Elk Grove Gas & Oil,"9765 Dino DrElk Grove, CA 95624",(916) 686-4230,,
https://www.yelp.com/biz/elk-grove-shell-service-center-elk-grove-2,Elk Grove Shell Service Center,"8901 Elk Grove BlvdElk Grove, CA 95624",(916) 685-7796,elkgroveshell.com,Accepts Credit Cards
https://www.yelp.com/biz/elk-grove-subaru-elk-grove,Elk Grove Subaru,"8581 Laguna Grove DrElk Grove, CA 95757",(866) 407-9022,elkgrovesubaru.com,Accepts Credit Cards
https://www.yelp.com/biz/elk-grove-tire-service-elk-grove,Elk Grove Tire Service,"9248 Survey RdElk Grove, CA 95624",(916) 686-4178,elkgrovetireservice.com,Accepts Credit Cards
https://www.yelp.com/biz/elk-grove-toyota-elk-grove-2,Elk Grove Toyota,"9640 W Stockton BlvdElk Grove, CA 95757",(916) 405-8000,elkgrovetoyota.com,"Accepts Credit Cards, Free Wi-Fi"
https://www.yelp.com/biz/7-eleven-bakersfield-22,7-Eleven,"3225 Buck Owens BlvdBakersfield, CA 93308",(661) 229-9416,7-eleven.com,"Offers Delivery, Offers Takeout, Accepts Credit Cards"
https://www.yelp.com/biz/el-montes-unocal-el-monte,El Monte's Unocal,"3266 Santa Anita AveEl Monte, CA 91733",(626) 448-5935,,
https://www.yelp.com/biz/el-talachas-express-mobile-tire-service-bay-point,El Talachas Express Mobile Tire Service,"3285 Willow Pass RdBay Point, CA 94565",(925) 497-5979,eltalachasexpressmobiletireser…,"Accepts Credit Cards, In-person visits, No Wi-Fi"
https://www.yelp.com/biz/embarcadero-shell-palo-alto,Embarcadero Shell,"1161 Embarcadero RdPalo Alto, CA 94303",(650) 856-6388,,Accepts Credit Cards
https://www.yelp.com/biz/em-extra-mile-monterey-park,Em Extra Mile,"2219 S Garfield AveMonterey Park, CA 91754",,,Accepts Credit Cards
https://www.yelp.com/biz/emiles-mobil-cypress-2,Emile's Mobil,"6011 Ball RdCypress, CA 90630",(714) 828-8761,,"Offers Takeout, Accepts Credit Cards, Gender-neutral restrooms"
https://www.yelp.com/biz/encinitas-car-wash-encinitas,Encinitas Car Wash,"293 N El RdEncinitas, CA 92024",(760) 436-1522,encinitas-carwash.com,Accepts Credit Cards
https://www.yelp.com/biz/encinitas-chevron-encinitas-2,Encinitas Chevron,"350 Encinitas BlvdEncinitas, CA 92024",,chevron.com/about/contact,"Accepts Credit Cards, Free Wi-Fi, Gender-neutral restrooms, Open to All"
https://www.yelp.com/biz/encinitas-ford-encinitas,Encinitas Ford,"1424 Encinitas BlvdEncinitas, CA 92024",(760) 753-6286,encinitasford.com,"Accepts Credit Cards, Free Wi-Fi"
https://www.yelp.com/biz/enterprise-truck-rental-santa-ana,Enterprise Truck Rental,"3324 S Susan StSanta Ana, CA 92704",(714) 435-2822,enterprisetrucks.com,Accepts Credit Cards
https://www.yelp.com/biz/eppler-towing-firebaugh-2,Eppler Towing,"5748 Avenue 7 1/2Firebaugh, CA 93622",(559) 659-3939,epplerinc.com,"Accepts Credit Cards, In-person visits"
https://www.yelp.com/biz/7-eleven-bakersfield-24,7-Eleven,"3698 Ming AveBakersfield, CA 93309",(661) 337-0619,7-eleven.com/locations/ca/bake…,"Offers Delivery, Offers Takeout"
https://www.yelp.com/biz/76-bakersfield,76,"2126 Taft HwyBakersfield, CA 93313",(661) 834-9113,76.com,Offers Delivery
https://www.yelp.com/biz/erc-racing-fuels-san-lorenzo,ERC Racing Fuels,"610 E Lewelling BlvdSan Lorenzo, CA 94580",(510) 276-9334,ercracingfuels.com,Accepts Credit Cards
https://www.yelp.com/biz/erics-car-wash-chico,Eric's Car Wash,"1625 Mangrove AveChico, CA 95926",(530) 893-4400,ericscarwash.com,"Accepts Credit Cards, Free Wi-Fi"
https://www.yelp.com/biz/esco-fuels-escondido,Esco Fuels,"501 W 9th AveEscondido, CA 92025",(760) 839-6797,,
https://www.yelp.com/biz/escondido-auto-repair-and-smog-escondido,Escondido Auto Repair & Smog,"151 N Rose StSte A101Escondido, CA 92027",(760) 480-8422,,
https://www.yelp.com/biz/escondido-valley-car-wash-escondido,Escondido Valley Car Wash,"410 E Valley PkwyEscondido, CA 92025",(760) 738-2360,escondidovalleycarwash.com,Accepts Credit Cards
https://www.yelp.com/biz/esplanade-valero-chico,Esplanade Valero,"2233 EsplanadeChico, CA 95926",(530) 345-7901,,Accepts Credit Cards
https://www.yelp.com/biz/euclid-mobil-ontario,Mobil,"2315 S Euclid AveOntario, CA 91762",(909) 292-0056,exxonmobilstations.com,"Accepts Credit Cards, Gender-neutral restrooms"
https://www.yelp.com/biz/european-werkstatt-walnut-creek,European Werkstatt,"1520 3rd AveSte BWalnut Creek, CA 94597",(925) 942-0277,europeanwerkstatt.com,"Accepts Credit Cards, Gender-neutral restrooms"
https://www.yelp.com/biz/evans-tire-and-service-centers-encinitas-3,Evans Tire & Service Centers,"330 N El Camino RealEncinitas, CA 92024",(760) 230-3414,evanstire.com,"Accepts Credit Cards, Free Wi-Fi, Gender-neutral restrooms"
https://www.yelp.com/biz/evans-tire-and-service-centers-escondido-escondido-2,Evans Tire & Service Centers,"510 N BroadwayEscondido, CA 92025",(760) 546-2445,evanstire.com,"Accepts Credit Cards, Gender-neutral restrooms"
https://www.yelp.com/biz/7-eleven-bakersfield-25,7-Eleven,"3130 24th StBakersfield, CA 93301",(661) 426-0568,7-eleven.com,"Offers Delivery, Offers Takeout"
https://www.yelp.com/biz/evelyn-76-mountain-view,Evelyn 76,"789 E Evelyn AveMountain View, CA 94041",(650) 969-0767,,Accepts Credit Cards
https://www.yelp.com/biz/evergreen-car-wash-and-detail-los-angeles,Evergreen Car Wash and Detail,"2925 E Cesar E Chavez AveLos Angeles, CA 90033",(323) 599-9266,,"In-person visits, Accepts Credit Cards, No Wi-Fi"
